,Unnamed: 0,id,status,output,expected_output,error,code,difficulty
464,78,479,runtime_error,,191541795,"Traceback (most recent call last):
  File ""/tmp/tmpo3uzo30q/tmp.py"", line 12, in <module>
    print(S(10**6))
  File ""/tmp/tmpo3uzo30q/tmp.py"", line 10, in S
    return (S(n-1) + S(n-2)) % 1000000007
  File ""/tmp/tmpo3uzo30q/tmp.py"", line 10, in S
    return (S(n-1) + S(n-2)) % 1000000007
  File ""/tmp/tmpo3uzo30q/tmp.py"", line 10, in S
    return (S(n-1) + S(n-2)) % 1000000007
  [Previous line repeated 496 more times]
RecursionError: maximum recursion depth exceeded
","
from functools import lru_cache

@lru_cache(maxsize=None)
def S(n):
    if n == 0:
        return 1
    if n == 1:
        return 2
    return (S(n-1) + S(n-2)) % 1000000007

print(S(10**6))
",25
465,79,480,runtime_error,,turnthestarson,"  File ""/tmp/tmpmys1gpr4/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from itertools import permutations

def get_word_list(phrase):
    return [''.join(p) for p in permutations(phrase, 15)]

def get_word_position(word, word_list):
    return word_list.index(word) + 1

def get_position_word(position, word_list):
    return word_list[position - 1]

def main():
    phrase = 'thereisasyetinsufficientdataforameaningfulanswer'
    word_list = get_word_list(phrase)

    legionary = get_word_position('legionary', word_list)
    calorimeters = get_word_position('calorimeters', word_list)
    annihilate = get_word_position('annihilate', word_list)
    orchestrated = get_word_position('orchestrated', word_list)
    fluttering = get_word_position('fluttering', word_list)

    position = legionary + calorimeters - annihilate + orchestrated - fluttering
    word = get_position_word(position, word_list)",45
466,80,481,wrong_output,"13.78159495
",729.12106947,,"
import math

def fib(n):
    return int(math.pow((1 + math.sqrt(5)) / 2, n) / math.sqrt(5))

def W(n, k):
    if n == 1:
        return 1
    if k == 1:
        return fib(n - 1) / fib(n)
    return (fib(n - k) * W(n - 1, k - 1) + fib(n - k - 1) * W(n - 1, k)) / fib(n)

def E(n):
    return sum(W(n, k) * (n - k + 1) for k in range(1, n + 1))

print(round(E(14), 8))
",70
467,81,482,wrong_output,"18405946
",1400824879147,,"
from itertools import combinations

def S(p):
    s = 0
    for a, b, c in combinations(range(1, p + 1), 3):
        if a + b > c and a + c > b and b + c > a:
            s += p + abs(a - b) + abs(b - c) + abs(c - a)
    return s

print(S(107))
",85
468,82,483,wrong_output,"0.0000000000e+00
",4.993401567e22,,"
from math import factorial

def g(n):
    return sum(i**2 for i in range(1, n+1)) / factorial(n)

print(f'{g(350):.10e}')
",100
469,83,484,timeout_error,,8907904768686152599,TIMEOUT,"
from math import gcd

def gcd_sum(n):
    s = 0
    for k in range(2, n + 1):
        for k_ in range(1, k):
            s += gcd(k, k_)
    return s

print(gcd_sum(5 * 10 ** 15))
",100
470,84,485,runtime_error,,51281274340,"Traceback (most recent call last):
  File ""/tmp/tmpsinbbyn6/tmp.py"", line 23, in <module>
    print(sum_max_divisors(100000000, 100000))
  File ""/tmp/tmpsinbbyn6/tmp.py"", line 20, in sum_max_divisors
    max_divisors = max_divisors(u - k + 1, k)
UnboundLocalError: local variable 'max_divisors' referenced before assignment
","
from collections import defaultdict

def count_divisors(n):
    divisors = defaultdict(int)
    for i in range(1, int(n ** 0.5) + 1):
        if n % i == 0:
            divisors[i] += 1
            divisors[n // i] += 1
    return divisors

def max_divisors(n, k):
    divisors = count_divisors(n)
    max_divisors = [0] * (k + 1)
    for i in range(1, k + 1):
        max_divisors[i] = max(divisors[j] for j in range(n, n + i))
    return max_divisors

def sum_max_divisors(u, k):
    max_divisors = max_divisors(u - k + 1, k)
    return sum(max_divisors)

print(sum_max_divisors(100000000, 100000))
",30
471,85,486,timeout_error,,11408450515,TIMEOUT,"
from functools import lru_cache

@lru_cache(maxsize=None)
def F5(n):
    if n < 5:
        return 0
    return 2 * F5(n - 1) + 2 * F5(n - 2) - F5(n - 5)

@lru_cache(maxsize=None)
def D(L):
    return sum(1 for n in range(5, L + 1) if F5(n) % 87654321 == 0)

print(D(10 ** 18))
",70
472,86,487,runtime_error,,106650212746,"Traceback (most recent call last):
  File ""/tmp/tmp_zz1ag59/tmp.py"", line 2, in <module>
    from sympy import primegen
ModuleNotFoundError: No module named 'sympy'
","
from sympy import primegen

def f(k, n):
    return sum(i**k for i in range(1, n + 1))

def S(k, n):
    return sum(f(k, i) for i in range(1, n + 1))

def main():
    primes = list(primegen(2 * 10**9 + 2000))
    primes = primes[primes.index(2 * 10**9):]
    return sum(S(10000, 10**12) % p for p in primes)

if __name__ == '__main__':
    print(main())
",40
473,87,488,runtime_error,,216737278,"Traceback (most recent call last):
  File ""/tmp/tmp9gqy8tjb/tmp.py"", line 11, in <module>
    print(F(10 ** 18))
  File ""/tmp/tmp9gqy8tjb/tmp.py"", line 3, in F
    dp = [0] * (n + 1)
MemoryError
","
def F(n):
    dp = [0] * (n + 1)
    for i in range(1, n + 1):
        for j in range(i + 1, n + 1):
            for k in range(j + 1, n + 1):
                if i != j and j != k and i != k:
                    dp[k] += 1
    return sum(dp) % 1000000000

print(F(10 ** 18))
",80
474,88,489,timeout_error,,1791954757162,TIMEOUT,"
def gcd(a, b):
    while b:
        a, b = b, a % b
    return a

def G(a, b):
    return max(range(1000000), key=lambda n: gcd(n**3 + b, (n + a)**3 + b))

def H(m, n):
    return sum(G(a, b) for a in range(1, m + 1) for b in range(1, n + 1))

print(H(18, 1900))
",100
475,89,490,timeout_error,,777577686,TIMEOUT,"
def f(n):
    if n < 4:
        return 1
    return f(n-1) + f(n-2) + f(n-3)

def S(L):
    return sum(f(n)**3 for n in range(1, L+1))

print(S(1014) % 10**9)
",95
476,90,491,runtime_error,,194505988824000,"Traceback (most recent call last):
  File ""/tmp/tmpzgkaxhck/tmp.py"", line 12, in <module>
    if is_double_pandigital(i):
  File ""/tmp/tmpzgkaxhck/tmp.py"", line 4, in is_double_pandigital
    return len(digits) == 10 and all(digits.count(d) == 2 for d in digits)
  File ""/tmp/tmpzgkaxhck/tmp.py"", line 4, in <genexpr>
    return len(digits) == 10 and all(digits.count(d) == 2 for d in digits)
AttributeError: 'set' object has no attribute 'count'
","
def is_double_pandigital(n):
    digits = set(str(n))
    return len(digits) == 10 and all(digits.count(d) == 2 for d in digits)

def is_divisible_by_11(n):
    return (sum(int(d) for i, d in enumerate(str(n)) if i % 2 == 0) -
            sum(int(d) for i, d in enumerate(str(n)) if i % 2 == 1)) % 11 == 0

count = 0
for i in range(1023456789, 9876543210, 11):
    if is_double_pandigital(i):
        count += 1

print(count)
",20
477,91,492,runtime_error,,242586962923928,"Traceback (most recent call last):
  File ""/tmp/tmpfd4evf9x/tmp.py"", line 21, in <module>
    print(B(109, 107, 1015))
  File ""/tmp/tmpfd4evf9x/tmp.py"", line 11, in B
    return sum(a(i) % p for p in range(x, x + y + 1) if is_prime(p))
  File ""/tmp/tmpfd4evf9x/tmp.py"", line 11, in <genexpr>
    return sum(a(i) % p for p in range(x, x + y + 1) if is_prime(p))
NameError: name 'i' is not defined
","
from functools import lru_cache

@lru_cache(maxsize=None)
def a(n):
    if n == 1:
        return 1
    return 6 * a(n - 1) ** 2 + 10 * a(n - 1) + 3

def B(x, y, n):
    return sum(a(i) % p for p in range(x, x + y + 1) if is_prime(p))

def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            return False
    return True

print(B(109, 107, 1015))
",60
478,92,493,wrong_output,,6.818741802,,"
import itertools

def under_the_rainbow():
    balls = list(itertools.repeat(0, 10)) * 7
    picks = list(itertools.combinations(balls, 20))
    return sum(len(set(pick)) for pick in picks) / len(picks)

print(f""{under_the_rainbow():.9f}"")
",10
479,93,494,runtime_error,,2880067194446832666,"Traceback (most recent call last):
  File ""/tmp/tmphrpo7er2/tmp.py"", line 18, in <module>
    print(f(90))
  File ""/tmp/tmphrpo7er2/tmp.py"", line 16, in f
    return sum(f(m - len(p)) for p in set(collatz(i) for i in range(1, 2**m + 1)))
TypeError: unhashable type: 'list'
","
from functools import lru_cache

@lru_cache(maxsize=None)
def collatz(n):
    if n == 1:
        return [1]
    if n % 2 == 0:
        return [n] + collatz(n // 2)
    return [n] + collatz(3 * n + 1)

@lru_cache(maxsize=None)
def f(m):
    if m == 0:
        return 1
    return sum(f(m - len(p)) for p in set(collatz(i) for i in range(1, 2**m + 1)))

print(f(90))
",100
480,94,495,wrong_output,"626674198
",789107601,,"
from functools import lru_cache

@lru_cache(maxsize=None)
def W(n, k):
    if k == 1:
        return 1
    if n == 1:
        return 0
    return sum(W(n // i, k - 1) for i in range(1, int(n ** 0.5) + 1))

print(W(10000, 30) % 1000000007)
",100
481,0,500,timeout_error,,35407281,TIMEOUT,"
def count_divisors(n):
    count = 0
    for i in range(1, int(n ** 0.5) + 1):
        if n % i == 0:
            count += 2
    return count

def main():
    n = 1
    while count_divisors(n) < 2500500:
        n += 1
    print(n % 500500507)

if __name__ == ""__main__"":
    main()
",15
482,1,501,wrong_output,"169
",197912312715,,"
def count_eight_divisors(n):
    count = 0
    for i in range(1, int(n ** 0.5) + 1):
        if n % i == 0:
            j = n // i
            if i == j:
                count += 1
            else:
                count += 2
    return count

print(count_eight_divisors(10 ** 12))
",40
483,2,502,runtime_error,,749485217,"Traceback (most recent call last):
  File ""/tmp/tmpio2pk95l/tmp.py"", line 11, in <module>
    print((count_castles(1012, 100) + count_castles(10000, 10000) + count_castles(100, 1012)) % 1000000007)
  File ""/tmp/tmpio2pk95l/tmp.py"", line 8, in count_castles
    dp[i][j] = (dp[i - 1][j - 1] + dp[i - 1][j + 1]) % mod
IndexError: list index out of range
","
def count_castles(w, h):
    mod = 1000000007
    dp = [[0] * (w + 1) for _ in range(h + 1)]
    dp[1][w] = 1
    for i in range(2, h + 1):
        for j in range(1, w + 1):
            dp[i][j] = (dp[i - 1][j - 1] + dp[i - 1][j + 1]) % mod
    return dp[h][1]

print((count_castles(1012, 100) + count_castles(10000, 10000) + count_castles(100, 1012)) % 1000000007)
",100
484,3,503,runtime_error,,3.8694550145,"Traceback (most recent call last):
  File ""/tmp/tmp8ulw4kuq/tmp.py"", line 10, in <module>
    print(round(F(10 ** 6), 10))
  File ""/tmp/tmp8ulw4kuq/tmp.py"", line 8, in F
    return (n - 1) * (F(n - 1) + F(n - 2)) / n
  File ""/tmp/tmp8ulw4kuq/tmp.py"", line 8, in F
    return (n - 1) * (F(n - 1) + F(n - 2)) / n
  File ""/tmp/tmp8ulw4kuq/tmp.py"", line 8, in F
    return (n - 1) * (F(n - 1) + F(n - 2)) / n
  [Previous line repeated 496 more times]
RecursionError: maximum recursion depth exceeded
","
from functools import lru_cache

@lru_cache(maxsize=None)
def F(n):
    if n == 1:
        return 1
    return (n - 1) * (F(n - 1) + F(n - 2)) / n

print(round(F(10 ** 6), 10))
",60
485,4,504,wrong_output,"952682
",694687,,"
import math

def is_square(n):
    return math.sqrt(n).is_integer()

def count_squares(m):
    count = 0
    for a in range(1, m + 1):
        for b in range(1, m + 1):
            for c in range(1, m + 1):
                for d in range(1, m + 1):
                    if is_square(a * b + c * d):
                        count += 1
    return count

print(count_squares(100))
",15
486,5,505,wrong_output,"161
",714591308667615832,,"
def x(k):
    if k == 0:
        return 0
    elif k == 1:
        return 1
    elif k % 2 == 0:
        return (3 * x(k // 2) + 2 * x(k // 4)) % 260
    else:
        return (2 * x(k // 2) + 3 * x(k // 4)) % 260

def y(n, k):
    if k >= n:
        return x(k)
    else:
        return 260 - 1 - max(y(n, 2 * k), y(n, 2 * k + 1))

def A(n):
    return y(n, 1)

print(A(1012))
",90
487,6,506,wrong_output,"14405934
",18934502,,"
def v(n):
    if n < 5:
        return n
    if n % 2 == 0:
        return 10 * v(n // 2) + v(n // 2 - 1)
    else:
        return 10 * v(n // 2 + 1) + v(n // 2)

def s(n):
    return sum(v(i) for i in range(1, n + 1))

print(s(1014) % 123454321)
",30
488,7,507,runtime_error,,316558047002627270,"  File ""/tmp/tmpzo2zt0eh/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from functools import lru_cache

@lru_cache(maxsize=None)
def tribonacci(n):
    if n < 3:
        return n
    return tribonacci(n - 1) + tribonacci(n - 2) + tribonacci(n - 3)

@lru_cache(maxsize=None)
def r(n):
    return tribonacci(n) % 10**7

def s(n):
    v1 = r(12 * n - 11) - r(12 * n - 10)
    v2 = r(12 * n - 9) + r(12 * n - 8)
    v3 = r(12 * n - 7) * r(12 * n - 6)
    w1 = r(12 * n - 5) - r(12 * n - 4)
    w2 = r(12 * n - 3) + r(12 * n - 2)
    w3 = r(12 * n - 1)",90
489,8,508,timeout_error,,891874596,TIMEOUT,"
def f(a, b):
    c = 0
    while a or b:
        c += a & 1
        a >>= 1
        c += b & 1
        b >>= 1
    return c

def B(L):
    return sum(f(a, b) for a in range(-L, L + 1) for b in range(-L, L + 1))

print(B(1015) % 1000000007)
",85
490,9,509,runtime_error,,151725678,"  File ""/tmp/tmpzitfrl83/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def divisor_nim(n):
    """"""
    Returns the number of winning positions for the next player for 1 ≤ a, b, c ≤ n.
    """"""
    # Initialize the dp table.
    dp = [[[0 for _ in range(n + 1)] for _ in range(n + 1)] for _ in range(n + 1)]

    # Base cases.
    for i in range(1, n + 1):
        for j in range(1, n + 1):
            for k in range(1, n + 1):
                if i == 1 or j == 1 or k == 1:
                    dp[i][j][k] = 1

    # Build the dp table.
    for i in range(2, n + 1):
        for j in range(2, n + 1):
            for k in range(2, n + 1):
                for d in range(1, i + 1):
                    if d > 1 and i % d == 0:
                        dp[i][j][k] += dp[",45
491,10,510,wrong_output,"11991
",315306518862563689,,"
def S(n):
    return 2 * sum(range(1, n + 1)) + 1

print(S(109))
",30
492,11,511,timeout_error,,935247012,TIMEOUT,"
from functools import lru_cache

@lru_cache(maxsize=None)
def seq(n, k):
    if n == 1:
        return 1
    return sum(seq(n - 1, k) for i in range(1, n + 1) if (n + sum(range(1, i + 1))) % k == 0)

print(seq(1111, 24) % 10**9)
print(seq(1234567898765, 4321) % 10**9)
",55
493,12,512,timeout_error,,50660591862310323,TIMEOUT,"
from functools import lru_cache

@lru_cache(maxsize=None)
def phi(n):
    result = n
    p = 2
    while p * p <= n:
        if n % p == 0:
            while n % p == 0:
                n //= p
            result -= result // p
        p += 1
    if n > 1:
        result -= result // n
    return result

def f(n):
    return sum(phi(i**n) for i in range(1, n + 1)) % (n + 1)

def g(n):
    return sum(f(i) for i in range(1, n + 1))

print(g(5 * 10**8))
",25
494,13,513,wrong_output,"18
",2925619196,,"
def f(n):
    a, b, c = 1, 1, 1
    count = 0
    while c <= n:
        if (a + b) % 2 == 0:
            count += 1
        a, b, c = b, c, a + b
    return count

print(f(100000))
",60
495,14,514,runtime_error,,8986.86698,"  File ""/tmp/tmpmnzi0wh8/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import random

def geoboard_area(n):
    """"""Return the expected area of a geoboard of order n.""""""
    # Initialize the geoboard with no pins.
    geoboard = [[0] * (n + 1) for _ in range(n + 1)]

    # Place pins on the geoboard randomly.
    for i in range(n + 1):
        for j in range(n + 1):
            if random.randint(1, n + 1) == 1:
                geoboard[i][j] = 1

    # Find the convex hull of the pins.
    hull = []
    for i in range(n + 1):
        for j in range(n + 1):
            if geoboard[i][j] == 1:
                hull.append((i, j))

    # Compute the area of the convex hull.
    area = 0
    for i in range(len(hull)):
        j = (i + 1) % len(hull)
        area += hull[i][0] * hull",90
496,15,515,timeout_error,,2422639000800,TIMEOUT,"
def d(p, n, k):
    if k == 0:
        return pow(n, p - 2, p)
    else:
        return sum(d(p, i, k - 1) for i in range(1, n + 1))

def D(a, b, k):
    return sum(d(p, p - 1, k) % p for p in range(a, a + b))

print(D(101, 1, 10))
print(D(103, 102, 102))
print(D(106, 103, 103))
print(D(109, 105, 105))
",40
497,16,516,wrong_output,"51
",939087315,,"
def phi(n):
    result = n
    p = 2
    while p * p <= n:
        if n % p == 0:
            while n % p == 0:
                n //= p
            result -= result // p
        p += 1
    if n > 1:
        result -= result // n
    return result

def S(n):
    result = 0
    for i in range(1, n + 1):
        if phi(i) <= 5:
            result += i
    return result

print(S(1012) % 2**32)
",20
498,17,517,wrong_output,"1228
",581468882,,"
def ga(x, a):
    if x < a:
        return 1
    else:
        return ga(x-1, a) + ga(x-a, a)

def G(n):
    return ga(n, n)

def sumG(a, b):
    sum = 0
    for p in range(a, b+1):
        if isPrime(p):
            sum += G(p)
    return sum % 1000000007

def isPrime(n):
    if n <= 1:
        return False
    for i in range(2, int(n**0.5)+1):
        if n % i == 0:
            return False
    return True

print(sumG(10000000, 10010000))
",45
499,18,518,wrong_output,"7362
",100315739184392,,"
from itertools import combinations
from math import sqrt

def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(sqrt(n)) + 1):
        if n % i == 0:
            return False
    return True

def main():
    n = 108
    primes = [i for i in range(2, n) if is_prime(i)]
    triples = [(a, b, c) for a, b, c in combinations(primes, 3) if a < b < c < n and b - a == c - b]
    print(sum(a + b + c for a, b, c in triples))

if __name__ == '__main__':
    main()
",20
